Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_GHG_Intensity,Building_GHG_Intensity,Embodied Carbon in Buildings,Embodied Carbon in Construction,,,,,
Haiti,HTI,2046,172828505.3,716.86,28879683523,487166.6121,13408428.28,387231165.3,14069217.58,,,,,
Haiti,HTI,2047,181832041.9,716.86,30384176591,487166.6121,13408428.28,407404052.7,14802156.37,,,,,
Haiti,HTI,2048,191304619.6,716.86,31967046536,487166.6121,13408428.28,428627850.8,15573277.76,,,,,
Haiti,HTI,2049,201270673.3,716.86,33632376417,487166.6121,13408428.28,450957307.1,16384570.88,,,,,
Haiti,HTI,2050,211755910.5,716.86,35384462001,487166.6121,13408428.28,474450021,17238128.48,,,,,
Honduras,HND,2020,100983138.9,626.18,16339437190,487166.6121,13408428.28,219086171.7,7960028.26,,,,,
Honduras,HND,2021,106326966.7,626.18,17204087853,487166.6121,13408428.28,230679778.1,8381257.194,,,,,
Honduras,HND,2022,111953579.2,626.18,18114494117,487166.6121,13408428.28,242886895.2,8824776.729,,,,,
Honduras,HND,2023,117877940.9,626.18,19073077277,487166.6121,13408428.28,255739988.7,9291766.44,,,,,
Honduras,HND,2024,124115808.2,626.18,20082386761,487166.6121,13408428.28,269273242.6,9783468.322,,,,,
Honduras,HND,2025,130683771,626.18,21145106904,487166.6121,13408428.28,283522649.4,10301190.09,,,,,
Honduras,HND,2026,136202686.8,626.18,22038087440,487166.6121,13408428.28,295496114.9,10736220.4,,,,,
Honduras,HND,2027,141954672.3,626.18,22968779502,487166.6121,13408428.28,307975232.6,11189622.49,,,,,
Honduras,HND,2028,147949570.3,626.18,23938775688,487166.6121,13408428.28,320981356.9,11662172.25,,,,,
Honduras,HND,2029,154197639.3,626.18,24949735852,487166.6121,13408428.28,334536743.8,12154678.29,,,,,
Honduras,HND,2030,160709570.9,626.18,26003389948,487166.6121,13408428.28,348664589.1,12667983.38,,,,,
Honduras,HND,2031,168120243,626.18,27202463506,487166.6121,13408428.28,364742281,13252131.99,,,,,
Honduras,HND,2032,175872637.5,626.18,28456828986,487166.6121,13408428.28,381561350.5,13863216.97,,,,,
Honduras,HND,2033,183982512.1,626.18,29769036020,487166.6121,13408428.28,399155984.4,14502480.42,,,,,
Honduras,HND,2034,192466350.7,626.18,31141751809,487166.6121,13408428.28,417561945.6,15171221.72,,,,,
Honduras,HND,2035,201341397.9,626.18,32577766545,487166.6121,13408428.28,436816646.2,15870800.16,,,,,
Honduras,HND,2036,211046784.3,626.18,34148133178,487166.6121,13408428.28,457872794.6,16635830.35,,,,,
Honduras,HND,2037,221220005.6,626.18,35794197183,487166.6121,13408428.28,479943925.8,17437737.78,,,,,
Honduras,HND,2038,231883613.1,626.18,37519607451,487166.6121,13408428.28,503078965.6,18278300.05,,,,,
Honduras,HND,2039,243061245.2,626.18,39328188758,487166.6121,13408428.28,527329198.3,19159380.48,,,,,
Honduras,HND,2040,254777679.7,626.18,41223950251,487166.6121,13408428.28,552748380.3,20082932.18,,,,,
Honduras,HND,2041,267127915.9,626.18,43222263141,487166.6121,13408428.28,579542615.4,21056443.5,,,,,
Honduras,HND,2042,280076824.3,626.18,45317443372,487166.6121,13408428.28,607635689.3,22077145.36,,,,,
Honduras,HND,2043,293653425.4,626.18,47514186544,487166.6121,13408428.28,637090562.5,23147325.29,,,,,
Honduras,HND,2044,307888146.3,626.18,49817415877,487166.6121,13408428.28,667973247.9,24269381.72,,,,,
Honduras,HND,2045,322812889,626.18,52232293241,487166.6121,13408428.28,700352957.8,25445829.34,,,,,
Honduras,HND,2046,338160545.6,626.18,54715599600,487166.6121,13408428.28,733650193,26655613.29,,,,,
Honduras,HND,2047,354237883.6,626.18,57316971050,487166.6121,13408428.28,768530495.5,27922914.6,,,,,
Honduras,HND,2048,371079594.6,626.18,60042020820,487166.6121,13408428.28,805069129.9,29250467.87,,,,,
Honduras,HND,2049,388722019.7,626.18,62896629011,487166.6121,13408428.28,843344939.1,30641137.67,,,,,
Honduras,HND,2050,407203227.4,626.18,65886955284,487166.6121,13408428.28,883440514.5,32097924.79,,,,,
Hungary,HUN,2050,944677262.7,810.94,3.24609E+11,429531.0633,4688629.699,1521970085,139429528.7,,,,,
Hungary,HUN,2049,937054805,810.94,3.2199E+11,429531.0633,4688629.699,1509689539,138304493,,,,,
Hungary,HUN,2048,929493851.7,810.94,3.19391E+11,429531.0633,4688629.699,1497508083,137188534.9,,,,,
Hungary,HUN,2047,921993906.6,810.94,3.16814E+11,429531.0633,4688629.699,1485424917,136081581.4,,,,,
Hungary,HUN,2046,914554477.4,810.94,3.14258E+11,429531.0633,4688629.699,1473439249,134983559.8,,,,,
Hungary,HUN,2045,907175075.8,810.94,3.11722E+11,429531.0633,4688629.699,1461550290,133894397.9,,,,,
Hungary,HUN,2044,899352069.1,810.94,3.09034E+11,429531.0633,4688629.699,1448946640,132739762.1,,,,,
Hungary,HUN,2043,891596523.9,810.94,3.06369E+11,429531.0633,4688629.699,1436451676,131595083.3,,,,,
Hungary,HUN,2042,883907858.5,810.94,3.03727E+11,429531.0633,4688629.699,1424064463,130460275.7,,,,,
Hungary,HUN,2041,876285496.1,810.94,3.01108E+11,429531.0633,4688629.699,1411784071,129335254,,,,,
Hungary,HUN,2040,868728865.1,810.94,2.98511E+11,429531.0633,4688629.699,1399609578,128219933.9,,,,,
Hungary,HUN,2039,859594027.3,810.94,2.95373E+11,429531.0633,4688629.699,1384892436,126871678.7,,,,,
Hungary,HUN,2038,850555244,810.94,2.92267E+11,429531.0633,4688629.699,1370330047,125537600.5,,,,,
Hungary,HUN,2037,841611505.1,810.94,2.89193E+11,429531.0633,4688629.699,1355920784,124217550.4,,,,,
Hungary,HUN,2036,832761811.2,810.94,2.86152E+11,429531.0633,4688629.699,1341663037,122911380.9,,,,,
Hungary,HUN,2035,824005173.4,810.94,2.83144E+11,429531.0633,4688629.699,1327555212,121618946,,,,,
Hungary,HUN,2034,812280025.2,810.94,2.79115E+11,429531.0633,4688629.699,1308664819,119888374.1,,,,,
Hungary,HUN,2033,800721719.5,810.94,2.75143E+11,429531.0633,4688629.699,1290043226,118182427.4,,,,,
Hungary,HUN,2032,789327882.3,810.94,2.71228E+11,429531.0633,4688629.699,1271686609,116500755.3,,,,,
Hungary,HUN,2031,778096173.2,810.94,2.67368E+11,429531.0633,4688629.699,1253591196,114843012.5,,,,,
Hungary,HUN,2030,767024285.3,810.94,2.63564E+11,429531.0633,4688629.699,1235753271,113208858.5,,,,,
Hungary,HUN,2029,754262196.6,810.94,2.59179E+11,429531.0633,4688629.699,1215192262,111325239.6,,,,,
Hungary,HUN,2028,741712449.2,810.94,2.54866E+11,429531.0633,4688629.699,1194973357,109472961.1,,,,,
Hungary,HUN,2027,729371510,810.94,2.50626E+11,429531.0633,4688629.699,1175090863,107651501.6,,,,,
Hungary,HUN,2026,717235904.9,810.94,2.46456E+11,429531.0633,4688629.699,1155539182,105860348.4,,,,,
Hungary,HUN,2025,705302217.3,810.94,2.42355E+11,429531.0633,4688629.699,1136312811,104098997.2,,,,,
Hungary,HUN,2024,685135003.9,810.94,2.35425E+11,429531.0633,4688629.699,1103821402,101122419.8,,,,,
Hungary,HUN,2023,665544446.2,810.94,2.28693E+11,429531.0633,4688629.699,1072259043,98230953.71,,,,,
Hungary,HUN,2022,646514055.4,810.94,2.22154E+11,429531.0633,4688629.699,1041599169,95422165.43,,,,,
Hungary,HUN,2021,628027814.2,810.94,2.15802E+11,429531.0633,4688629.699,1011815976,92693690.86,,,,,
Hungary,HUN,2020,610070163.4,810.94,2.09631E+11,429531.0633,4688629.699,982884393.9,90043233.52,,,,,
Iceland,ISL,2020,38020931.13,2676.83,40710227629,429531.0633,4688629.699,190875182.3,17486307.36,,,,,
Iceland,ISL,2021,39392178.63,2676.83,42178466204,429531.0633,4688629.699,197759209.3,18116961.44,,,,,
Iceland,ISL,2022,40812880.98,2676.83,43699657676,429531.0633,4688629.699,204891512.8,18770360.43,,,,,
Iceland,ISL,2023,42284821.81,2676.83,45275711824,429531.0633,4688629.699,212281047.1,19447324.64,,,,,
Iceland,ISL,2024,43809849.06,2676.83,46908607302,429531.0633,4688629.699,219937089.3,20148703.97,,,,,
Iceland,ISL,2025,45389877.32,2676.83,48600394127,429531.0633,4688629.699,227869251.3,20875378.97,,,,,
Iceland,ISL,2026,46412706.12,2676.83,49695569652,429531.0633,4688629.699,233004123.8,21345790.87,,,,,
Iceland,ISL,2027,47458583.64,2676.83,50815424183,429531.0633,4688629.699,238254707,21826803.18,,,,,
Iceland,ISL,2028,48528029.28,2676.83,51960513845,429531.0633,4688629.699,243623608.4,22318654.76,,,,,
Iceland,ISL,2029,49621574.11,2676.83,53131407292,429531.0633,4688629.699,249113494.2,22821589.87,,,,,
Iceland,ISL,2030,50739761.21,2676.83,54328685996,429531.0633,4688629.699,254727090.7,23335858.26,,,,,
Iceland,ISL,2031,51631122.59,2676.83,55283095156,429531.0633,4688629.699,259201961.8,23745806.65,,,,,
Iceland,ISL,2032,52538142.81,2676.83,56254270724,429531.0633,4688629.699,263755444.4,24162956.72,,,,,
Iceland,ISL,2033,53461096.93,2676.83,57242507239,429531.0633,4688629.699,268388919.5,24587435,,,,,
Iceland,ISL,2034,54400264.88,2676.83,58248104416,429531.0633,4688629.699,273103792.3,25019370.23,,,,,
Iceland,ISL,2035,55355931.49,2676.83,59271367236,429531.0633,4688629.699,277901492.7,25458893.39,,,,,
Iceland,ISL,2036,56199919.49,2676.83,60175052196,429531.0633,4688629.699,282138536.9,25847054.15,,,,,
Iceland,ISL,2037,57056775.41,2676.83,61092515250,429531.0633,4688629.699,286440181.4,26241133.03,,,,,
Iceland,ISL,2038,57926695.44,2676.83,62023966467,429531.0633,4688629.699,290807411.2,26641220.27,,,,,
Iceland,ISL,2039,58809878.77,2676.83,62969619119,429531.0633,4688629.699,295241226.3,27047407.46,,,,,
Iceland,ISL,2040,59706527.62,2676.83,63929689729,429531.0633,4688629.699,299742641.9,27459787.61,,,,,
Iceland,ISL,2041,60492718.31,2676.83,64771489266,429531.0633,4688629.699,303689528.2,27821366.66,,,,,
Iceland,ISL,2042,61289261.24,2676.83,65624373269,429531.0633,4688629.699,307688385.5,28187706.83,,,,,
Iceland,ISL,2043,62096292.72,2676.83,66488487692,429531.0633,4688629.699,311739898,28558870.82,,,,,
Iceland,ISL,2044,62913950.84,2676.83,67363980415,429531.0633,4688629.699,315844759.2,28934922.14,,,,,
Iceland,ISL,2045,63742375.55,2676.83,68251001262,429531.0633,4688629.699,320003671.5,29315925.14,,,,,
Iceland,ISL,2046,64487358.52,2676.83,69048678362,429531.0633,4688629.699,323743684,29658552.24,,,,,
Iceland,ISL,2047,65241048.4,2676.83,69855678237,429531.0633,4688629.699,327527407.6,30005183.75,,,,,
Iceland,ISL,2048,66003546.96,2676.83,70672109846,429531.0633,4688629.699,331355353.1,30355866.49,,,,,
Iceland,ISL,2049,66774957.15,2676.83,71498083423,429531.0633,4688629.699,335228037.4,30710647.8,,,,,
Iceland,ISL,2050,67555383.13,2676.83,72333710487,429531.0633,4688629.699,339145983.2,31069575.58,,,,,
India,IND,2020,16754074477,441.15,1.68746E+12,1353172.078,16948915.15,28600558916,2283419168,,,,,
India,IND,2021,17893869649,441.15,1.80226E+12,1353172.078,16948915.15,30546281375,2438762285,,,,,
India,IND,2022,19111206141,441.15,1.92486E+12,1353172.078,16948915.15,32624373131,2604673537,,,,,
India,IND,2023,20411359159,441.15,2.05582E+12,1353172.078,16948915.15,34843839389,2781871885,,,,,
India,IND,2024,21799962789,441.15,2.19567E+12,1353172.078,16948915.15,37214297989,2971125201,,,,,
India,IND,2025,23283034407,441.15,2.34505E+12,1353172.078,16948915.15,39746021079,3173253595,,,,,
India,IND,2026,24531243562,441.15,2.47077E+12,1353172.078,16948915.15,41876814965,3343372494,,,,,
India,IND,2027,25846369514,441.15,2.60323E+12,1353172.078,16948915.15,44121841232,3522611509,,,,,
India,IND,2028,27231999689,441.15,2.74278E+12,1353172.078,16948915.15,46487223905,3711459571,,,,,
India,IND,2029,28691913836,441.15,2.88983E+12,1353172.078,16948915.15,48979415320,3910431824,,,,,
India,IND,2030,30230094337,441.15,3.04475E+12,1353172.078,16948915.15,51605213724,4120071029,,,,,
India,IND,2031,31483535341,441.15,3.171E+12,1353172.078,16948915.15,53744938801,4290902979,,,,,
India,IND,2032,32788948210,441.15,3.30248E+12,1353172.078,16948915.15,55973384050,4468818194,,,,,
India,IND,2033,34148487870,441.15,3.43941E+12,1353172.078,16948915.15,58294228105,4654110370,,,,,
India,IND,2034,35564398600,441.15,3.58202E+12,1353172.078,16948915.15,60711302131,4847085381,,,,,
India,IND,2035,37039017733,441.15,3.73054E+12,1353172.078,16948915.15,63228596145,5048061782,,,,,
India,IND,2036,38494950088,441.15,3.87718E+12,1353172.078,16948915.15,65713990319,5246491355,,,,,
India,IND,2037,40008112336,441.15,4.02958E+12,1353172.078,16948915.15,68297080545,5452720812,,,,,
India,IND,2038,41580754073,441.15,4.18798E+12,1353172.078,16948915.15,70981707065,5667056751,,,,,
India,IND,2039,43215213324,441.15,4.3526E+12,1353172.078,16948915.15,73771861077,5889817823,,,,,
India,IND,2040,44913920017,441.15,4.52369E+12,1353172.078,16948915.15,76671690661,6121335203,,,,,
India,IND,2041,46577576839,441.15,4.69126E+12,1353172.078,16948915.15,79511687286,6348075622,,,,,
India,IND,2042,48302857185,441.15,4.86502E+12,1353172.078,16948915.15,82456880246,6583214735,,,,,
India,IND,2043,50092043653,441.15,5.04523E+12,1353172.078,16948915.15,85511166118,6827063638,,,,,
India,IND,2044,51947503389,441.15,5.23211E+12,1353172.078,16948915.15,88678585815,7079944949,,,,,
India,IND,2045,53871691222,441.15,5.42591E+12,1353172.078,16948915.15,91963329926,7342193239,,,,,
India,IND,2046,55748891061,441.15,5.61498E+12,1353172.078,16948915.15,95167861736,7598037518,,,,,
India,IND,2047,57691503349,441.15,5.81064E+12,1353172.078,16948915.15,98484057881,7862796884,,,,,
India,IND,2048,59701807432,441.15,6.01312E+12,1353172.078,16948915.15,1.01916E+11,8136781990,,,,,
India,IND,2049,61782162082,441.15,6.22265E+12,1353172.078,16948915.15,1.05467E+11,8420314315,,,,,
India,IND,2050,63935008264,441.15,6.43948E+12,1353172.078,16948915.15,1.09142E+11,8713726538,,,,,
Indonesia,IDN,2020,6236798341,422.76,6.83075E+11,576581.4669,14274132.53,9750300738,393848290.9,,,,,
Indonesia,IDN,2021,6527954109,422.76,7.14963E+11,576581.4669,14274132.53,10205479204,412234519.8,,,,,
Indonesia,IDN,2022,6832702056,422.76,7.4834E+11,576581.4669,14274132.53,10681907008,431479082.7,,,,,
Indonesia,IDN,2023,7151676714,422.76,7.83275E+11,576581.4669,14274132.53,11180576144,451622049.8,,,,,
Indonesia,IDN,2024,7485542235,422.76,8.19841E+11,576581.4669,14274132.53,11702524916,472705361.8,,,,,
Indonesia,IDN,2025,7834993777,422.76,8.58114E+11,576581.4669,14274132.53,12248840100,494772917.1,,,,,
Indonesia,IDN,2026,8123274212,422.76,8.89688E+11,576581.4669,14274132.53,12699523412,512977571.2,,,,,
Indonesia,IDN,2027,8422161624,422.76,9.22423E+11,576581.4669,14274132.53,13166789146,531852046.6,,,,,
Indonesia,IDN,2028,8732046288,422.76,9.56363E+11,576581.4669,14274132.53,13651247437,551420988.6,,,,,
Indonesia,IDN,2029,9053332835,422.76,9.91551E+11,576581.4669,14274132.53,14153530866,571709949.4,,,,,
Indonesia,IDN,2030,9386440786,422.76,1.02803E+12,576581.4669,14274132.53,14674295291,592745421.5,,,,,
Indonesia,IDN,2031,9706417006,422.76,1.06308E+12,576581.4669,14274132.53,15174530220,612951636.4,,,,,
Indonesia,IDN,2032,10037300959,422.76,1.09932E+12,576581.4669,14274132.53,15691817756,633846664.9,,,,,
Indonesia,IDN,2033,10379464479,422.76,1.13679E+12,576581.4669,14274132.53,16226739208,655453988.1,,,,,
Indonesia,IDN,2034,10733292079,422.76,1.17555E+12,576581.4669,14274132.53,16779895702,677797887.6,,,,,
Indonesia,IDN,2035,11099181377,422.76,1.21562E+12,576581.4669,14274132.53,17351908857,700903472.7,,,,,
Indonesia,IDN,2036,11455710559,422.76,1.25467E+12,576581.4669,14274132.53,17909288872,723417974.8,,,,,
Indonesia,IDN,2037,11823692213,422.76,1.29497E+12,576581.4669,14274132.53,18484573112,746655690.3,,,,,
Indonesia,IDN,2038,12203494216,422.76,1.33657E+12,576581.4669,14274132.53,19078336698,770639850.4,,,,,
Indonesia,IDN,2039,12595496263,422.76,1.3795E+12,576581.4669,14274132.53,19691173227,795394432.4,,,,,
Indonesia,IDN,2040,13000090245,422.76,1.42381E+12,576581.4669,14274132.53,20323695361,820944184,,,,,
Indonesia,IDN,2041,13373973160,422.76,1.46476E+12,576581.4669,14274132.53,20908205340,844554558.9,,,,,
Indonesia,IDN,2042,13758608957,422.76,1.50689E+12,576581.4669,14274132.53,21509525840,868843968.8,,,,,
Indonesia,IDN,2043,14154306889,422.76,1.55023E+12,576581.4669,14274132.53,22128140332,893831942.7,,,,,
Indonesia,IDN,2044,14561385104,422.76,1.59481E+12,576581.4669,14274132.53,22764546193,919538571.4,,,,,
Indonesia,IDN,2045,14980170898,422.76,1.64068E+12,576581.4669,14274132.53,23419255101,945984523.3,,,,,
Indonesia,IDN,2046,15356082565,422.76,1.68185E+12,576581.4669,14274132.53,24006936730,969723012.2,,,,,
Indonesia,IDN,2047,15741427341,422.76,1.72405E+12,576581.4669,14274132.53,24609365612,994057193.4,,,,,
Indonesia,IDN,2048,16136441940,422.76,1.76732E+12,576581.4669,14274132.53,25226911815,1019002015,,,,,
Indonesia,IDN,2049,16541369015,422.76,1.81167E+12,576581.4669,14274132.53,25859954692,1044572802,,,,,
Indonesia,IDN,2050,16956457311,422.76,1.85713E+12,576581.4669,14274132.53,26508883115,1070785260,,,,,
"Iran, Islamic Rep.",IRN,2020,2510956638,524.65,4.11679E+11,938445.1,15011385,6179874780,386338316.3,,,,,
"Iran, Islamic Rep.",IRN,2021,2583917533,524.65,4.23641E+11,938445.1,15011385,6359443472,397564153.1,,,,,
"Iran, Islamic Rep.",IRN,2022,2658998454,524.65,4.35951E+11,938445.1,15011385,6544229893,409116179.2,,,,,
"Iran, Islamic Rep.",IRN,2023,2736261003,524.65,4.48619E+11,938445.1,15011385,6734385656,421003872.7,,,,,
"Iran, Islamic Rep.",IRN,2024,2815768570,524.65,4.61654E+11,938445.1,15011385,6930066776,433236987.1,,,,,
"Iran, Islamic Rep.",IRN,2025,2897586389,524.65,4.75068E+11,938445.1,15011385,7131433806,445825559.1,,,,,
"Iran, Islamic Rep.",IRN,2026,2977304901,524.65,4.88138E+11,938445.1,15011385,7327634095,458091129.6,,,,,
"Iran, Islamic Rep.",IRN,2027,3059216631,524.65,5.01568E+11,938445.1,15011385,7529232254,470694150.9,,,,,
"Iran, Islamic Rep.",IRN,2028,3143381920,524.65,5.15367E+11,938445.1,15011385,7736376790,483643907,,,,,
"Iran, Islamic Rep.",IRN,2029,3229862768,524.65,5.29546E+11,938445.1,15011385,7949220295,496949937.3,,,,,
"Iran, Islamic Rep.",IRN,2030,3318722880,524.65,5.44115E+11,938445.1,15011385,8167919558,510622043.6,,,,,
"Iran, Islamic Rep.",IRN,2031,3411418500,524.65,5.59313E+11,938445.1,15011385,8396058631,524884285,,,,,
"Iran, Islamic Rep.",IRN,2032,3506703211,524.65,5.74935E+11,938445.1,15011385,8630569883,539544886.5,,,,,
"Iran, Islamic Rep.",IRN,2033,3604649330,524.65,5.90994E+11,938445.1,15011385,8871631294,554614975,,,,,
"Iran, Islamic Rep.",IRN,2034,3705331193,524.65,6.07501E+11,938445.1,15011385,9119425819,570105987.8,,,,,
"Iran, Islamic Rep.",IRN,2035,3808825212,524.65,6.24469E+11,938445.1,15011385,9374141520,586029681.9,,,,,
"Iran, Islamic Rep.",IRN,2036,3905456545,524.65,6.40312E+11,938445.1,15011385,9611967026,600897476,,,,,
"Iran, Islamic Rep.",IRN,2037,4004539451,524.65,6.56557E+11,938445.1,15011385,9855826256,616142471.6,,,,,
"Iran, Islamic Rep.",IRN,2038,4106136127,524.65,6.73214E+11,938445.1,15011385,10105872286,631774238.6,,,,,
"Iran, Islamic Rep.",IRN,2039,4210310350,524.65,6.90294E+11,938445.1,15011385,10362262078,647802589.3,,,,,
"Iran, Islamic Rep.",IRN,2040,4317127512,524.65,7.07807E+11,938445.1,15011385,10625156577,664237585.4,,,,,
"Iran, Islamic Rep.",IRN,2041,4419114710,524.65,7.24528E+11,938445.1,15011385,10876163745,679929438.5,,,,,
"Iran, Islamic Rep.",IRN,2042,4523511240,524.65,7.41644E+11,938445.1,15011385,11133100671,695991993.6,,,,,
"Iran, Islamic Rep.",IRN,2043,4630374018,524.65,7.59164E+11,938445.1,15011385,11396107438,712434008.2,,,,,
"Iran, Islamic Rep.",IRN,2044,4739761307,524.65,7.77099E+11,938445.1,15011385,11665327439,729264446.6,,,,,
"Iran, Islamic Rep.",IRN,2045,4851732745,524.65,7.95457E+11,938445.1,15011385,11940907454,746492484.9,,,,,
"Iran, Islamic Rep.",IRN,2046,4958376735,524.65,8.12941E+11,938445.1,15011385,12203375746,762900836.4,,,,,
"Iran, Islamic Rep.",IRN,2047,5067364823,524.65,8.3081E+11,938445.1,15011385,12471613248,779669853.4,,,,,
"Iran, Islamic Rep.",IRN,2048,5178748534,524.65,8.49072E+11,938445.1,15011385,12745746772,796807463.4,,,,,
"Iran, Islamic Rep.",IRN,2049,5292580526,524.65,8.67735E+11,938445.1,15011385,13025905913,814321768.3,,,,,
"Iran, Islamic Rep.",IRN,2050,5408914614,524.65,8.86808E+11,938445.1,15011385,13312223121,832221048.1,,,,,
Iraq,IRQ,2020,748133757,696.62,82073218546,938445.1,15011385,1232032682,77021209.79,,,,,
Iraq,IRQ,2021,786109772.3,696.62,86239336942,938445.1,15011385,1294571889,80930883.18,,,,,
Iraq,IRQ,2022,826013488,696.62,90616931660,938445.1,15011385,1360285649,85039015.49,,,,,
Iraq,IRQ,2023,867942756.2,696.62,95216737451,938445.1,15011385,1429335104,89355680.7,,,,,
Iraq,IRQ,2024,912000395.8,696.62,1.0005E+11,938445.1,15011385,1501889579,93891464.13,,,,,
Iraq,IRQ,2025,958294445.1,696.62,1.05129E+11,938445.1,15011385,1578126992,98657488.46,,,,,
Iraq,IRQ,2026,983167094.8,696.62,1.07857E+11,938445.1,15011385,1619087471,101218155.7,,,,,
Iraq,IRQ,2027,1008685317,696.62,1.10657E+11,938445.1,15011385,1661111085,103845285.3,,,,,
Iraq,IRQ,2028,1034865868,696.62,1.13529E+11,938445.1,15011385,1704225426,106540602.4,,,,,
Iraq,IRQ,2029,1061725939,696.62,1.16476E+11,938445.1,15011385,1748458806,109305876.8,,,,,
Iraq,IRQ,2030,1089283165,696.62,1.19499E+11,938445.1,15011385,1793840268,112142924.2,,,,,
Iraq,IRQ,2031,1124234862,696.62,1.23333E+11,938445.1,15011385,1851399004,115741240.6,,,,,
Iraq,IRQ,2032,1160308050,696.62,1.2729E+11,938445.1,15011385,1910804619,119455015.8,,,,,
Iraq,IRQ,2033,1197538713,696.62,1.31375E+11,938445.1,15011385,1972116375,123287954.4,,,,,
Iraq,IRQ,2034,1235963993,696.62,1.3559E+11,938445.1,15011385,2035395434,127243880,,,,,
Iraq,IRQ,2035,1275622220,696.62,1.39941E+11,938445.1,15011385,2100704920,131326738.9,,,,,
Iraq,IRQ,2036,1319784304,696.62,1.44786E+11,938445.1,15011385,2173431395,135873275,,,,,
Iraq,IRQ,2037,1365475280,696.62,1.49798E+11,938445.1,15011385,2248675663,140577212.4,,,,,
Iraq,IRQ,2038,1412748080,696.62,1.54984E+11,938445.1,15011385,2326524889,145444000.2,,,,,
Iraq,IRQ,2039,1461657466,696.62,1.6035E+11,938445.1,15011385,2407069259,150479276.3,,,,,
Iraq,IRQ,2040,1512260097,696.62,1.65901E+11,938445.1,15011385,2490402077,155688873.9,,,,,
Iraq,IRQ,2041,1570066675,696.62,1.72242E+11,938445.1,15011385,2585598414,161640126,,,,,
Iraq,IRQ,2042,1630082925,696.62,1.78827E+11,938445.1,15011385,2684433658,167818866.3,,,,,
Iraq,IRQ,2043,1692393315,696.62,1.85662E+11,938445.1,15011385,2787046908,174233790.9,,,,,
Iraq,IRQ,2044,1757085537,696.62,1.92759E+11,938445.1,15011385,2893582579,180893927.7,,,,,
Iraq,IRQ,2045,1824250638,696.62,2.00127E+11,938445.1,15011385,3004190607,187808650.2,,,,,
Iraq,IRQ,2046,1896064554,696.62,2.08006E+11,938445.1,15011385,3122454341,195201973.5,,,,,
Iraq,IRQ,2047,1970705515,696.62,2.16194E+11,938445.1,15011385,3245373676,202886344.2,,,,,
Iraq,IRQ,2048,2048284812,696.62,2.24705E+11,938445.1,15011385,3373131885,210873219.8,,,,,
Iraq,IRQ,2049,2128918115,696.62,2.33551E+11,938445.1,15011385,3505919456,219174508.8,,,,,
Iraq,IRQ,2050,2212725649,696.62,2.42745E+11,938445.1,15011385,3643934376,227802588.5,,,,,
Ireland,IRL,2020,905919225.5,1433.05,4.58738E+11,290708.7874,2248269.777,1031365991,133359065.6,,,,,
Ireland,IRL,2021,966800873.9,1433.05,4.89567E+11,290708.7874,2248269.777,1100678199,142321365.5,,,,,
Ireland,IRL,2022,1031774030,1433.05,5.22468E+11,290708.7874,2248269.777,1174648484,151885970.3,,,,,
Ireland,IRL,2023,1101113660,1433.05,5.5758E+11,290708.7874,2248269.777,1253589889,162093357.4,,,,,
Ireland,IRL,2024,1175113209,1433.05,5.95052E+11,290708.7874,2248269.777,1337836494,172986724.6,,,,,
Ireland,IRL,2025,1254085845,1433.05,6.35042E+11,290708.7874,2248269.777,1427744831,184612172.8,,,,,
Ireland,IRL,2026,1285939277,1433.05,6.51171E+11,290708.7874,2248269.777,1464009152,189301270.6,,,,,
Ireland,IRL,2027,1318601776,1433.05,6.67711E+11,290708.7874,2248269.777,1501194577,194109470.1,,,,,
Ireland,IRL,2028,1352093895,1433.05,6.84671E+11,290708.7874,2248269.777,1539324501,199039796.7,,,,,
Ireland,IRL,2029,1386436703,1433.05,7.02061E+11,290708.7874,2248269.777,1578422915,204095352.1,,,,,
Ireland,IRL,2030,1421651809,1433.05,7.19893E+11,290708.7874,2248269.777,1618514418,209279317.2,,,,,
Ireland,IRL,2031,1450070648,1433.05,7.34284E+11,290708.7874,2248269.777,1650868543,213462813.6,,,,,
Ireland,IRL,2032,1479057580,1433.05,7.48962E+11,290708.7874,2248269.777,1683869428,217729938.1,,,,,
Ireland,IRL,2033,1508623961,1433.05,7.63934E+11,290708.7874,2248269.777,1717530000,222082362.5,,,,,
Ireland,IRL,2034,1538781374,1433.05,7.79205E+11,290708.7874,2248269.777,1751863448,226521792,,,,,
Ireland,IRL,2035,1569541635,1433.05,7.94781E+11,290708.7874,2248269.777,1786883222,231049965.6,,,,,
Ireland,IRL,2036,1594220836,1433.05,8.07279E+11,290708.7874,2248269.777,1814979865,234682955.3,,,,,
Ireland,IRL,2037,1619288088,1433.05,8.19972E+11,290708.7874,2248269.777,1843518294,238373069.5,,,,,
Ireland,IRL,2038,1644749494,1433.05,8.32865E+11,290708.7874,2248269.777,1872505456,242121206.3,,,,,
Ireland,IRL,2039,1670611250,1433.05,8.45961E+11,290708.7874,2248269.777,1901948408,245928278.3,,,,,
Ireland,IRL,2040,1696879652,1433.05,8.59263E+11,290708.7874,2248269.777,1931854316,249795212,,,,,
Ireland,IRL,2041,1719321096,1433.05,8.70627E+11,290708.7874,2248269.777,1957403328,253098784.6,,,,,
Ireland,IRL,2042,1742059331,1433.05,8.82141E+11,290708.7874,2248269.777,1983290230,256446047.4,,,,,
